survey,journal,year,title,author,cited,elibrary_id,surveys_used
ВНДН,Вопросы статистики,2019,столетний юбилей международной организации труда и развитие статистики в области занятости,Ткаченко А.А.,2,41578451,ВНДН
ВНДН,"Экономические и социальные перемены: факты, тенденции, прогноз ",2019,стратегическая типологизация регионов по уровню финансовой самостоятельности,"Шаклеина М.В., Мидов А.З.",19,38539193,ВНДН
ВНДН,Вопросы региональной экономики,2019,стратегические приоритеты развития внутреннего туризма - сбалансированное развитие субъектов российской федерации корпоративным бизнесом,"Ларионова А.А., Черникова Л.И., Федлюк Е.В.",4,41870444,ВНДН
ВНДН,Вестник Института экономики Российской академии наук,2019,структурные изменения на российском рынке труда (региональный аспект),Ахапкин Н.Ю.,18,41847230,ВНДН
ВНДН,Интеллект. Инновации. Инвестиции,2019,тенденции в российской статистике заболеваемости молодых когорт населения,Леушина Т.В.,7,41328812,ВНДН
ВНДН,Управленческое консультирование,2019,тенденции развития в глобальной экономике как предпосылка для изменений на рынке труда,"Шамахов В.А., Межевич Н.М.",6,38254360,ВНДН
ВНДН,Демографическое обозрение,2019,традиционализм семейного уклада и возрастные характеристики брачности: о чем говорит пример карачаево-черкесии?,Казенин К.И.,5,41286960,ВНДН
ВНДН,Народонаселение,2019,трансформация брака и рождаемость в россии,Синельников А.Б.,52,38567967,ВНДН
ВНДН,Теория и практика общественного развития,2019,трансформация модели многодетной семьи как основного элемента устойчивого развития страны,"Шалин В.В., Панченко А.А.",12,37317150,ВНДН
ВНДН,Экономическая политика,2019,трудовые доходы долгосрочных иммигрантов в россии: влияние периода переезда,Полякова Е.,0,41212688,"РМЭЗ, ВНДН"
ВНДН,Вестник УрФУ. Серия: Экономика и управление,2019,трудовые доходы людей с инвалидностью (на примере вологодской области),"Нацун Л.Н., Калачикова О.Н.",3,37041894,ВНДН
ВНДН,Управленец,2019,уровень благополучия: взаимосвязь дохода и личностных характеристик человека,Дорошенко Е.В.,10,37050922,"РМЭЗ, ВНДН"
ВНДН,Вестник Национальной академии туризма,2019,уровень и качество жизни потребителя в аспектах изучения особенностей пищевого поведения,"Цацулин А.Н., Цацулин Б.А.",0,41108988,ВНДН
ВНДН,Региональные агросистемы: экономика и социология,2019,условия снижения монетарной бедности сельского населения россии,Шабанов В.Л.,2,41123394,ВНДН
ВНДН,Уровень жизни населения регионов России,2019,факторы бедности семей с детьми и перспективы её снижения,"Елизаров В.В., Синица А.Л.",26,39374244,ВНДН
ВНДН,Проблемы развития территории,2019,факторы демографического развития россии: опыт исследования панельных данных,Короленко А.В.,8,41115025,ВНДН
ВНДН,Вестник Российского университета дружбы народов. Серия: Социология,2019,факторы депривации пожилых людей в социально-трудовой сфере: региональный аспект,"Кошарная Г.Б., Щанина Е.В.",24,40101065,ВНДН
ВНДН,Вестник Башкирского государственного медицинского университета,2019,"факторы, влияющие на эффективность восстановительного лечения у постинсультных больных","Новикова Л.Б., Акопян А.П., Шарапова К.М., Колчина Э.М., Хунафина Э.Т., Кадырова Э.А.",1,41118121,ВНДН
ВНДН,Вопросы управления,2019,феномен многодетности в россии: социологический анализ изменений,"Банных Г.А., Зайцева Е.В., Костина С.Н., Кузьмин А.И.",18,38168356,ВНДН
ВНДН,"Экономические и социальные перемены: факты, тенденции, прогноз ",2019,финансовое поведение населения в период экономического кризиса 2014-2015 годов,"Белехова Г.В., Басова Е.А.",2,39954809,"РМЭЗ, ВНДН"
ВНДН,ЭКО,2019,"формирование государственной статистики: взгляд """"снизу""""",Моляренко О.А.,10,41039604,ВНДН
ВНДН,Российский экономический интернет-журнал,2019,формирование пространства показателей для анализа динамики уровня экономической безопасности регионов российской федерации за период 2014-2017 год,"Юдинцев А.Ю., Трошкина Г.Н.",1,42631399,ВНДН
ВНДН,Экономика сельскохозяйственных и перерабатывающих предприятий,2019,формирование системы государственного мониторинга доступности пищевых продуктов: методические аспекты,"Кирова И.В., Рыженкова Н.Е., Гусева А.А.",0,42191736,ВНДН
ВНДН,Вестник Российского нового университета. Серия: Человек и общество,2019,"формирование системы статистических индикаторов, влияющих на теневую экономику","Ильина Г.Г., Егоров А.Ю.",0,39210987,ВНДН
ВНДН,Тенденции развития науки и образования,2019,характер и факторы питания детей в россии,Разварина И.Н.,1,41147506,ВНДН
ВНДН,Вестник университета,2019,"характер, структура миграционных процессов и феминизация трудовой миграции","Кованова Е.С., Тенетова Е.П., Эльдяева Н.А.",8,37082539,ВНДН
ВНДН,Вопросы экономики,2019,цена возраста: заработная плата работников в старших возрастах,"Гимпельсон В.Е., Зинченко Д.И.",19,41299265,"РМЭЗ, ВНДН"
ВНДН,Известия Тульского государственного университета. Гуманитарные науки,2019,ценностные ориентации как регулятор профессионального совершенствования муниципальных служащих,Митряева А.С.,0,38517948,ВНДН
ВНДН,Государство и граждане в электронной среде,2019,цифровая экономика и показатели качества,Александров О.В.,0,42517828,ВНДН
ВНДН,Профессиональное образование в современном мире,2019,цифровизация образования в условиях цифрового неравенства,"Абрамова М.А., Фарника М.",43,41593833,ВНДН
ВНДН,Мониторинг общественного мнения: экономические и социальные перемены,2019,"цифровизация экономики россии: тенденции, кадры, платформы, вызовы государству","Расторгуев С.В., Тян Ю.С.",23,41865929,ВНДН
ВНДН,Вопросы статистики,2019,цифровизация экономики: вызовы для статистики,Медведева И.В.,5,38215035,ВНДН
ВНДН,Журнал Белорусского государственного университета. Социология,2019,"цифровое общество: социологическое образование в """"электронном"""" мире ххi в","Данилов А.Н., Рубанов А.В., Коршунов Г.П., Терещенко О.В., Ефимова Н.В., Сарна А.Я., Терещенко М.С., Белоусова А.Е., Подоляк Е.Е., Сидоренко А.П.",2,41300010,ВНДН
ВНДН,Экономика и бизнес: теория и практика,2019,человеческий капитал и эффективность занятости,Ишмуратова Д.Ф.,5,41593209,ВНДН
ВНДН,Экономическое возрождение России,2019,что происходит с российской государственной статистикой?,Елисеева И.И.,4,38167940,ВНДН
ВНДН,Colloquium-Journal,2019,эволюция методологии статистического учета: из анализа статистических работ xix - xx века,Скопа В.А.,0,37294177,ВНДН
ВНДН,Экономика региона,2019,эконометрическая оценка численности молодежи в составе факторов развития малого предпринимательства в регионе,"Дорошенко С.В., Шеломенцев А.Г.",3,41526414,ВНДН
ВНДН,ЭКО,2019,экономический рост и инвестиционная деятельность в россии: прогнозы и реальность,"Новиков А.В., Новикова И.Я.",20,37027626,ВНДН
ВНДН,Кардиоваскулярная терапия и профилактика,2019,"экономический ущерб, ассоциированный с избыточным потреблением соли в российской федерации в 2016 году","Баланова Ю.А., Концевая А.В., Мырзаматова А.О., Муканеева Д.К., Худяков М.Б.",10,39281200,ВНДН
ВНДН,Научные исследования и разработки. Экономика фирмы,2019,экспертно-аналитическая парадигма на рекреационном поле услуг,Петрова Т.В.,1,41392106,ВНДН
ВНДН,"Каспийский регион: политика, экономика, культура ",2019,электоральный потенциал оппозиционных партий в муниципальной избирательной кампании (на примере г. белгорода),Савенков Р.В.,0,42206422,ВНДН
ВНДН,Финансовая экономика,2019,эффективность бюджета региона как объект статистического исследования,Колодяжная А.Ю.,3,41429326,ВНДН
ВНДН,Вопросы статистики,2020,"""""наука о данных"""": итоги международной научно-практической конференции",Бурова Н.В.,0,43076594,ВНДН
ВНДН,Историческая экспертиза,2020,"""""не дай вам бог жить в эпоху перемен"""". интервью с б. н. мироновым",Миронов Б.Н.,1,44514058,ВНДН
ВНДН,Modern Economy Success,2020,event-менеджмент в контексте управления территорией: региональная практика,"Шкурко Н.С., Михайлова А.В., Гаврильева В.Н.",0,43089722,ВНДН
ВНДН,European Researcher. Series A,2020,how to return the sociology and economics to the family of objective sciences? ii. empirical foundations of socio-economic knowledge,"Privalov Yu.A., Ojovan M.I., Loshchinin M.B.",0,44875550,ВНДН
ВНДН,Theoretical & Applied Science,2020,some features of clusterization of the fruit vegetable industry in the fergana region,Isomitdinova G.K.,0,44856733,ВНДН
ВНДН,Менеджмент и бизнес-администрирование,2020,академик абалкин. заветы российской школы социально-экономической мысли и практика перестроечных реформ,Якутин Ю.В.,1,44369113,ВНДН
ВНДН,Уфимский гуманитарный научный форум,2020,активизация экономического поведения населения как фактор социализации экономической системы (на примере республики башкортостан),Фаткуллина Г.Р.,0,44437729,ВНДН
ВНДН,Вопросы российского и международного права,2020,актуальные вопросы правового регулирования фактических брачных отношений в российской федерации,Пашков Д.А.,0,42802889,ВНДН
ВНДН,Экономика и бизнес: теория и практика,2020,"алкоголизм и наркомания в регионах россии: текущая ситуация, причины и следствия",Федотов А.А.,7,44057149,ВНДН
ВНДН,Экономическая политика,2020,анализ взаимосвязи индикатора экономических настроений и роста ввп,"Китрар Л., Липкинд Т.",7,47293453,ВНДН
ВНДН,Вестник Московского университета. Серия 6: Экономика,2020,анализ влияния качества школ на цену жилья в москве,"Рощина Я.А., Ващенко Т.И.",2,44558417,ВНДН
ВНДН,Вестник Иркутского университета,2020,анализ динамики цены квадратного метра на вторичном рынке недвижимости г. иркутска,"Киреев Э.А., Тюрнева Т.Г.",0,44035340,ВНДН
ВНДН,Метеорология и гидрология,2020,анализ индикаторов изменения климата. часть 2. северо-западный регион россии,"Анисимов О.А., Жильцова Е.Л., Шаповалова К.О., Ершова А.А.",3,41852646,ВНДН
ВНДН,Science for Education Today,2020,анализ копинг-стратегий подростков делинквентного поведения как условие оптимизации психолого-педагогического сопровождения учащихся,"Волченкова Е.В., Кузнецова Е.В., Санникова Ю.П., Семено Н.С., Воронина О.А.",8,44193025,ВНДН
ВНДН,Вестник Омского университета. Серия: Экономика,2020,анализ неоднородности экономического развития территорий в условиях цифровизации,Дубровская Ю.В.,7,43843511,ВНДН
ВНДН,Вестник ОрелГИЭТ,2020,анализ основных показателей статистики уровня жизни населения на примере северо-кавказского федерального округа,Дегтярева И.Н.,0,47379001,ВНДН
ВНДН,Вестник Владимирского государственного университета имени Александра Григорьевича и Николая Григорьевича Столетовых. Серия: Экономические науки,2020,анализ показателей и рейтингов уровня и качества жизни населения регионов,"Берендеева А.Б., Воробьева О.С., Руданова Ю.С.",2,42741597,"РМЭЗ, ВНДН"
ВНДН,Индустрия питания,2020,анализ потребительского спроса при выборе плавленых сыров на рынке города орла,"Евдокимова О.В., Бутенко И.В., Губина О.В., Евдокимов Н.С.",0,43953008,ВНДН
ВНДН,International Agricultural Journal,2020,"анализ потребления продовольствия в рф: особенности, проблемы и тенденции",Шибаршина О.Ю.,14,43923251,ВНДН
ВНДН,Вестник Майкопского государственного технологического университета,2020,анализ социальных проблем многодетных семей (на основе регионального исследования),"Продиблох Н.Е., Тугуз З.Ю.",0,44717916,ВНДН
ВНДН,Технико-технологические проблемы сервиса,2020,анализ тенденций развития электронных услуг в российской федерации,"Горбашко Е.А., Ватолкина Н.Ш.",5,43791311,ВНДН
ВНДН,Вестник МИРБИС,2020,анализ ценности и мотивации ведения здорового образа жизни россиян,"Завьялов А.Е., Белова Е.А.",0,44095637,"РМЭЗ, ВНДН"
ВНДН,Бюллетень Европейского Суда по правам человека,2020,аналитический обзор практики европейского суда по правам человека: июль 2019 года,"",0,42867808,ВНДН
ВНДН,Общественные науки и современность,2020,базовый доход в развивающихся странах: эффективность и перспективы,Сейткалиев Р.М.,3,44187183,ВНДН
ВНДН,Вопросы территориального развития,2020,барьеры гражданского участия в деятельности некоммерческих организаций: региональное измерение,Косыгина К.Е.,12,42802211,ВНДН
ВНДН,Аллея науки,2020,бедность - главная экономическая проблема россии,Климова М.А.,3,42913251,ВНДН
ВНДН,Власть,2020,бедность работающих в регионах россии: распространенность и динамика (на примере приволжского федерального округа),"Куконков П.И., Устинкин С.В.",3,44472878,ВНДН
ВНДН,Теории и проблемы политических исследований,2020,безработица в современном мире и меры ее преодоления: социально-политический аспекты,Зайцева И.А.,3,42947518,ВНДН
ВНДН,Вестник Брянского государственного университета,2020,брасовская усадьба-экономия дворян апраксиных: особенности хозяйственной жизни,Ерофеева Г.И.,0,44492042,ВНДН
ВНДН,Региональные агросистемы: экономика и социология,2020,векторная экономика агропродовольственного комплекса: новые возможности системного управления реализацией национальных проектов,Анфиногентова А.А.,3,43018419,ВНДН
ВНДН,Психолог,2020,взаимосвязь личностных особенностей и копинг-стратегий молодых интернет-работников,"Зайцев Д.В., Селиванова Ю.В.",2,44146827,ВНДН
ВНДН,Проблемы развития территории,2020,взаимосвязь уровня развития цифровой среды и производительности труда,"Волкова Н.Н., Романюк Э.И.",2,43177028,ВНДН
ВНДН,Научный журнал НИУ ИТМО. Серия: Экономика и экологический менеджмент,2020,влияние мер государственной поддержки улучшения жилищных условий на сокращение немонетарной бедности в россии,"Кормишкина Л.А., Королева Л.П.",5,43936427,ВНДН
ВНДН,Вестник Челябинского государственного университета,2020,влияние неформальной занятости на объем собираемых налогов в российских регионах,Баринов А.С.,0,44366453,ВНДН
ВНДН,Центральная Азия и Кавказ,2020,влияние пандемии covid-19 на положение трудовых мигрантов из центральной азии в россии,"Рязанцев С., Вазиров З., Храмова М., Смирнов А.",11,43956575,ВНДН
ВНДН,Экономика региона,2020,влияние региональных социально-экономических факторов на заработную плату работников малых и средних предприятий,Пиньковецкая Ю.С.,2,43049438,ВНДН
ВНДН,Демографическое обозрение,2020,"влияние родственного ухода на занятость, здоровье и материальное положение ухаживающих","Гришина Е.Е., Цацура Е.А.",10,43141711,ВНДН
ВНДН,Российский педиатрический журнал,2020,влияние социально-экономических факторов на формирование инвалидности у детей россии,"Терлецкая Р.Н., Фисенко А.П., Антонова Е.В., Винярская И.В.",5,44415509,ВНДН
ВНДН,Terra Economicus,2020,влияние социальных сетей на качество жизни молодежи. экспериментальная проверка,Шмаков А.В.,5,44515634,ВНДН
ВНДН,Известия высших учебных заведений. Поволжский регион. Общественные науки,2020,влияние уровня жизни на социальное самочувствие населения провинциального региона,"Кошарная Г.Б., Бондаренко В.В., Танина М.А., Юрасов И.А.",4,44142842,ВНДН
ВНДН,Вопросы управления,2020,влияние цифровизации на управление финансами социально ориентированных некоммерческих организаций,"Молчанов И.Н., Молчанова Н.П.",8,44386846,ВНДН
ВНДН,Вестник евразийской науки,2020,влияние цифровых технологий на характер и динамику потребления в россии: региональная специфика,"Земскова Е.С., Горина В.В.",7,43036539,ВНДН
ВНДН,Вопросы образования,2020,влияют ли характеристики системы среднего образования на успешность выпускников в послешкольной жизни,Агранович М.Л.,0,44007514,ВНДН
ВНДН,Научный журнал,2020,внедрение экономических методов государственного регулирования использования радиочастотного спектра в российской федерации,Кобелев С.Г.,0,43920463,ВНДН
ВНДН,Вестник университета (Российско-Таджикский (Славянский) университет),2020,"возможно ли """"экономическое чудо"""" в россии?","Гвоздарева Л.П., Марикян Е.А., Сурина Е.А.",0,45610666,ВНДН
ВНДН,Закономерности развития региональных агропродовольственных систем,2020,возможности и риски для семей с детьми в условиях глобальных вызовов,Вяльшина А.А.,2,44077059,ВНДН
ВНДН,Alma Mater (Вестник высшей школы),2020,возможности и сложности предпринимательской деятельности в представлении студентов отраслевого университета (на примере омского государственного университета путей сообщения),Лукаш А.В.,0,43432845,ВНДН
ВНДН,Среднерусский вестник общественных наук,2020,возможности метода кластерного анализа для классификации населения региона по социальным показателям бедности,"Алексеёнок А.А., Каира Ю.В.",4,43101509,ВНДН
ВНДН,Научные труды Вольного экономического общества России,2020,возможности оценки масштабов включенности домохозяйств в шеринг-экономику,Кучмаева О.В.,2,43080582,ВНДН
ВНДН,"Экономические и социальные перемены: факты, тенденции, прогноз ",2020,выявление взаимосвязи между здоровьем и занятостью женщин пенсионного возраста,"Чистова Е.В., Тырсин А.Н.",4,42592183,ВНДН
ВНДН,Вестник Московского университета. Серия 18. Социология и политология,2020,гендерная дискриминация в сфере трудоустройства в г. москве,Кабайкина О.В.,1,44366662,ВНДН
ВНДН,Женщина в российском обществе,2020,гендерные аспекты бедности в россии: абсолютный и многокритериальный подход,"Денисова И.А., Карцева М.А.",7,43774440,ВНДН
ВНДН,Известия Уральского государственного горного университета,2020,геотехнический мониторинг горнотехнических сооружений в системе оценки и обеспечения качества геомеханических решений,"Половов Б.Д., Волков М.Н., Прищепа Д.В.",5,43870866,ВНДН
ВНДН,"АПК: экономика, управление ",2020,город и деревня: дистанция и пути ее преодоления,Бондаренко Л.В.,25,44562323,ВНДН
ВНДН,Университетское управление: практика и анализ,2020,"государственная поддержка непрерывного образования в вузах в рамках федерального проекта """"новые возможности для каждого""""","Коршунов И.А., Сафонова М.Ю., Ширкова Н.Н., Чахоян Г.А., Сжёнов Е.С.",2,44102291,ВНДН
ВНДН,"Недвижимость: экономика, управление ",2020,государственная политика в сфере реновации жилищного фонда: региональный аспект,Овсянникова Т.Ю.,9,44822018,ВНДН
ВНДН,Экономика устойчивого развития,2020,государственное и региональное регулирование в сфере малого и среднего предпринимательства,"Карташов К.А., Исачкова Л.Н., Горлачев П.В., Бухтаяров А.А.",2,43826110,ВНДН
ВНДН,Социодиггер,2020,демографические аспекты здоровья: оздоровление и репродуктивный выбор,Исупова О.Г.,0,48643548,ВНДН
ВНДН,Народонаселение,2020,демографическое старение в аспекте гендерных проблем современной россии,Доброхлеб В.Г.,8,43795021,ВНДН
ВНДН,Уровень жизни населения регионов России,2020,денежные доходы населения россии в 2013-2018 гг.: результаты изменений в методологии росстата,Мигранова Л.А.,8,42947496,ВНДН
ВНДН,Региональные агросистемы: экономика и социология,2020,депривационная бедность: методы исчисления и оценки,Шабанов В.Л.,2,43018433,ВНДН
ВНДН,Теория и практика общественного развития,2020,депривационный подход в исследованиях бедности,Шабанов В.Л.,8,42738515,ВНДН
ВНДН,Социодинамика,2020,депривационный подход к оценке и анализу бедности работающего населения в регионе,Каримов А.Г.,1,43080107,ВНДН
ВНДН,Здоровье населения и среда обитания - ЗНиСО,2020,детерминанты здоровья работающего населения: условия и характер труда,"Короленко А.В., Калачикова О.Н.",7,44346298,"РМЭЗ, ВНДН"
ВНДН,Белорусский экономический журнал,2020,дети беларуси: социально-демографический портрет,"Привалова Н.Н., Станишевская Л.С.",2,42648489,ВНДН
ВНДН,Экономическая история: ежегодник,2020,"дефицит в """"солнечное десятилетие"""" алтайского края: продовольственная торговля в условиях плановой экономики 1960-1970-х гг","Демчик Е.В., Гряникова Г.А.",0,43917036,ВНДН
ВНДН,Вестник Иркутского университета,2020,диджитал эра. рекламные кампании для людей без людей,"Кореняк Д.Б., Голик С.А.",0,44040615,ВНДН
ВНДН,Уровень жизни населения регионов России,2020,динамика и качество платформенной занятости в эпоху коронавируса: вызовы для россии,"Локтюхина Н.В., Черных Е.А.",21,44263290,ВНДН
ВНДН,Мониторинг общественного мнения: экономические и социальные перемены,2020,динамика субъективного благополучия при внутрифирменной трудовой мобильности в россии,Вередюк О.В.,8,42561442,"РМЭЗ, ВНДН"
ВНДН,Деньги и кредит,2020,"дисбалансы в срочной структуре банковских операций как предвестники скрытых """"дыр"""" в капитале банков",Мамонов М.,0,43049470,ВНДН
ВНДН,Интеллект. Инновации. Инвестиции,2020,дифференциация заработной платы в российской федерации: территориальные особенности,"Елисеева И.И., Декина М.П.",6,44295849,ВНДН
ВНДН,Народонаселение,2020,длительность поиска работы и зарплатные ожидания безработных,Коленникова О.А.,5,44032247,"РМЭЗ, ВНДН"
ВНДН,Социодинамика,2020,доступность образования как детерминанта оценки населением состояния национальной образовательной системы,Прохода В.А.,0,43774383,ВНДН
ВНДН,Мотивация и оплата труда,2020,еще раз об экономической мифологии и мотивации занятого населения: метрологический аспект,Демидов Я.П.,0,43052665,ВНДН
ВНДН,Научное обозрение. Серия 1: Экономика и право,2020,женская трудовая миграция в период пандемии covid-19,Сивоплясова С.Ю.,15,43031090,ВНДН
ВНДН,Статистика и Экономика,2020,"занятость инвалидов в регионах россии: состояние, дифференциация, факторы",Кучмаева О.В.,14,44184467,ВНДН
ВНДН,Школа будущего,2020,зарубежный опыт статистического учета жителей занимающихся физической культурой и спортом,"Парыгин А.В., Фитина Л.Н., Никонов А.Г.",0,44721498,ВНДН
ВНДН,Крестьяноведение,2020,зерновое производство губерний сибири (конец xix - начало xx в.). к разработке относительных показателей урожайной статистики цск мвд,Афанасенков В.О.,1,44096626,ВНДН
ВНДН,Социология,2020,"изменение уровня социальных стандартов для отражения требований профсоюзов в программе социально-экономического развития россии, в планах правительства и в генеральном соглашении",Малышев М.А.,0,44557700,ВНДН
ВНДН,Народонаселение,2020,измерение временем: новая парадигма социально-демографической политики,Калабихина И.Е.,5,43795024,"РМЭЗ, ВНДН"
ВНДН,Социологический альманах,2020,измерения аудитории сми: история становления,"Терещенко О.В., Терещенко М.С.",2,44442849,ВНДН
ВНДН,Вестник Евразийского национального университета им. Л.Н. Гумилева. Серия: Исторические науки. Философия. Религиоведение,2020,изучение научного сообщества методами этнологии: значимость гендерного подхода,Пушкарева Н.Л.,0,44546718,ВНДН
ВНДН,Мониторинг общественного мнения: экономические и социальные перемены,2020,"изучение пассажирского опыта в результате введения московского центрального кольца: посещение новых мест, причины выбора железнодорожного транспорта и проверка прогнозов пассажиропотоков","Мулеев Е.Ю., Долецкая О.А., Глушкова Т.В.",0,44301983,ВНДН
ВНДН,Исторический курьер,2020,имущественное расслоение и социальная дифференциация колхозников западно-сибирского края в 1930-е годы,Лапердин В.Б.,1,43087922,ВНДН
ВНДН,Журнал социологии и социальной антропологии,2020,инвестиции времени в заботу о здоровье: оценка на основе выборочного социологического исследования,Нацун Л.Н.,1,44589210,ВНДН
ВНДН,Вестник Пермского университета. Политология,2020,индекс пространственной зависимости: методология оценки эффекта соседства в социальных науках,"Окунев И.Ю., Тисленко М.И.",0,43999525,ВНДН
ВНДН,Фундаментальные и прикладные исследования кооперативного сектора экономики,2020,инклюзивная сельскохозяйственная потребительская кооперация как социально-экономический механизм развития сельских территорий,"Гридасова Е.А., Скальная М.М.",3,43801109,ВНДН
ВНДН,Журнал институциональных исследований,2020,институциональные факторы политического доверия в современной россии,"Малкина М.Ю., Овчинников В.Н., Холодилин К.А.",17,44495649,ВНДН
ВНДН,Социологические исследования,2020,интеграция в российское общество мигрантов из азербайджана и других стран постсоветского пространства: сравнительный анализ,Эндрюшко А.А.,8,44395761,ВНДН
ВНДН,Вестник Иркутского университета,2020,интернет вещей как основа успеха компании в xxi веке,"Абрамов Е.А., Кореняк Н.Н.",0,44040605,ВНДН
ВНДН,Вестник Томского государственного университета. Экономика,2020,инфляция и ее последствия для домохозяйств в россии,Земцов А.А.,1,43109140,ВНДН
ВНДН,Стратегии бизнеса,2020,"информационная система для мониторинга и управления материальным положением семей в российской федерации, предотвращения попадания их в состояние бедности и контроля за выведением из бедности (экосистема семья)",Колесник А.П.,2,43766022,ВНДН
ВНДН,Деньги и кредит,2020,использование методов машинного обучения для прогнозирования инвестиций в россии,Гареев М.,3,42572916,ВНДН
ВНДН,Известия высших учебных заведений. Геодезия и аэрофотосъемка,2020,использование методов прикладной статистики в кадастровых обследованиях и оценке развивающихся территорий,"Васютинский И.Ю., Васютинская С.И., Ознамец В.В.",1,44136876,ВНДН
ВНДН,Креативная экономика и социальные инновации,2020,исследование и формирование потребностей организации в информации,Астафьева Н.С.,0,44344784,ВНДН
ВНДН,Никоновские чтения,2020,исследование некоторых аспектов сельской бедности в республике мордовия и пензенской области,"Коваленко Е.Г., Князькина А.А.",0,44630438,ВНДН
ВНДН,"Экономика, моделирование, прогнозирование ",2020,"исследование параметров территорий республики беларусь с использованием логистической регрессии и алгоритма """"случайного леса""""","Драгун Н.П., Гнедько Н.Ю.",3,46397730,ВНДН
ВНДН,Современная организация лекарственного обеспечения,2020,исследование приверженности жителей арктических районов республики саха (якутия) к фармакотерапии,"Тарабукина С.М., Дрёмова Н.Б., Соломка С.В.",1,44442373,ВНДН
ВНДН,Экономика региона,2020,исследование социально-экономической детерминации рождаемости на основе анализа региональных панельных данных,"Трынов А.В., Костина С.Н., Банных Г.А.",13,44092118,ВНДН
ВНДН,Научные труды: Институт народнохозяйственного прогнозирования РАН,2020,источники дополнительных денежных средств домашних хозяйств с разным уровнем доходов,"Черковец М.В., Ордынская Е.В.",3,44609932,"РМЭЗ, ВНДН"
ВНДН,Вестник Иркутского университета,2020,итеративная методика и программа эвм аппроксимации и интерполяции многомерных данных,"Шитова М.В., Кривель С.М.",1,44035378,ВНДН
ВНДН,Вестник Иркутского университета,2020,к вопросу карьеры педагога в системе дополнительного образования,"Боткина С.Н., Метелица В.И.",1,44040598,ВНДН
ВНДН,"Экономика, труд, управление в сельском хозяйстве ",2020,к вопросу о методологии типологизации сельских территорий,"Бондаренко Л.В., Яковлева О.А.",9,44181332,ВНДН
ВНДН,Креативная экономика,2020,"к вопросу о параметрах, детерминирующих предпринимательскую активность","Устинова К.А., Иванов С.Л.",0,44494268,ВНДН
